track_id,track_name,artist_name_x,artist_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,artist_name_y,genres
3DoKepDy2hXhtWizxMszJS,Поезда,Женя Трофимов,3JYowG5k65ROJjN5PXx9Ce,57,0.672,0.752,8,-5.188,1,0.0373,0.0208,0.0,0.163,0.555,98.02,audio_features,spotify:track:3DoKepDy2hXhtWizxMszJS,https://api.spotify.com/v1/tracks/3DoKepDy2hXhtWizxMszJS,https://api.spotify.com/v1/audio-analysis/3DoKepDy2hXhtWizxMszJS,179541,4,Женя Трофимов,[]
2I11trPxDd9N52WK9eWbhj,Ask Elon Musk,ICONIC BASTARDZ,5U7BvgciMEXbbyGyOIGjTs,19,0.869,0.477,8,-9.109,1,0.0827,0.102,1.34e-06,0.123,0.476,136.044,audio_features,spotify:track:2I11trPxDd9N52WK9eWbhj,https://api.spotify.com/v1/tracks/2I11trPxDd9N52WK9eWbhj,https://api.spotify.com/v1/audio-analysis/2I11trPxDd9N52WK9eWbhj,171618,4,ICONIC BASTARDZ,[]
0Mi5e86eqlOi3iQQdDyDc1,Привыкаю,MACAN,5VKufGMVAZ6fs111xYNKnU,56,0.82,0.69,7,-5.021,0,0.189,0.0223,0.0,0.406,0.536,124.005,audio_features,spotify:track:0Mi5e86eqlOi3iQQdDyDc1,https://api.spotify.com/v1/tracks/0Mi5e86eqlOi3iQQdDyDc1,https://api.spotify.com/v1/audio-analysis/0Mi5e86eqlOi3iQQdDyDc1,174168,4,MACAN,"['russian gangster rap', 'russian hip hop']"
1xLzlr72jRS1ZJO0JZrbeb,SOS,Aarne,5B5qmrbTFvA7TAxWruuwbo,41,0.88,0.728,1,-6.099,1,0.265,0.0874,0.0,0.0913,0.561,141.017,audio_features,spotify:track:1xLzlr72jRS1ZJO0JZrbeb,https://api.spotify.com/v1/tracks/1xLzlr72jRS1ZJO0JZrbeb,https://api.spotify.com/v1/audio-analysis/1xLzlr72jRS1ZJO0JZrbeb,122553,4,Aarne,"['russian hip hop', 'russian viral rap']"
0iLaVAFazlX7I9VdIBFulE,Шоколадка,Минаева,0zR4pGeKJictWoIOwPYbYZ,59,0.72,0.622,4,-6.318,0,0.264,0.0941,5.59e-06,0.255,0.114,107.481,audio_features,spotify:track:0iLaVAFazlX7I9VdIBFulE,https://api.spotify.com/v1/tracks/0iLaVAFazlX7I9VdIBFulE,https://api.spotify.com/v1/audio-analysis/0iLaVAFazlX7I9VdIBFulE,168895,4,Минаева,[]
0iLaVAFazlX7I9VdIBFulE,Шоколадка,Минаева,0zR4pGeKJictWoIOwPYbYZ,59,0.72,0.622,4,-6.318,0,0.264,0.0941,5.59e-06,0.255,0.114,107.481,audio_features,spotify:track:0iLaVAFazlX7I9VdIBFulE,https://api.spotify.com/v1/tracks/0iLaVAFazlX7I9VdIBFulE,https://api.spotify.com/v1/audio-analysis/0iLaVAFazlX7I9VdIBFulE,168895,4,Минаева,[]
0iLaVAFazlX7I9VdIBFulE,Шоколадка,Минаева,0zR4pGeKJictWoIOwPYbYZ,59,0.72,0.622,4,-6.318,0,0.264,0.0941,5.59e-06,0.255,0.114,107.481,audio_features,spotify:track:0iLaVAFazlX7I9VdIBFulE,https://api.spotify.com/v1/tracks/0iLaVAFazlX7I9VdIBFulE,https://api.spotify.com/v1/audio-analysis/0iLaVAFazlX7I9VdIBFulE,168895,4,Минаева,[]
2ihbjtoRzuFAYrnqYu68JL,Горы (Remix),BLIZKEY,6Zqxc2Zhz0qlSDefogbbdY,42,0.877,0.832,8,-5.74,0,0.0596,0.472,0.00187,0.137,0.768,118.1,audio_features,spotify:track:2ihbjtoRzuFAYrnqYu68JL,https://api.spotify.com/v1/tracks/2ihbjtoRzuFAYrnqYu68JL,https://api.spotify.com/v1/audio-analysis/2ihbjtoRzuFAYrnqYu68JL,138250,4,BLIZKEY,[]
6rOHlBLsBXzJx2k9ZROzEq,Turbo (Majestic),Big Baby Tape,5NMwoStnfHT4LdETlJSwDT,62,0.857,0.667,0,-3.431,1,0.0697,0.00743,0.000501,0.177,0.703,131.963,audio_features,spotify:track:6rOHlBLsBXzJx2k9ZROzEq,https://api.spotify.com/v1/tracks/6rOHlBLsBXzJx2k9ZROzEq,https://api.spotify.com/v1/audio-analysis/6rOHlBLsBXzJx2k9ZROzEq,175610,3,Big Baby Tape,"['russian hip hop', 'russian trap']"
4bt7RdJMUicjOED9A5Div1,ГЛАМУР,uniqe,0NhjeTa9uSqiD1wEG3gfII,75,0.738,0.524,1,-5.991,0,0.0435,0.269,0.0,0.0946,0.13,106.991,audio_features,spotify:track:4bt7RdJMUicjOED9A5Div1,https://api.spotify.com/v1/tracks/4bt7RdJMUicjOED9A5Div1,https://api.spotify.com/v1/audio-analysis/4bt7RdJMUicjOED9A5Div1,188411,4,uniqe,['russian hip hop']
6HvDPLqEWKy1FQeoAJKV01,вира - майна,locacoxy,3RC6zffpyK020iGWCRVbsp,13,0.635,0.676,0,-5.044,1,0.0263,0.205,0.0912,0.117,0.157,93.007,audio_features,spotify:track:6HvDPLqEWKy1FQeoAJKV01,https://api.spotify.com/v1/tracks/6HvDPLqEWKy1FQeoAJKV01,https://api.spotify.com/v1/audio-analysis/6HvDPLqEWKy1FQeoAJKV01,278710,4,locacoxy,[]
6vhnPapoavqPpVBjw2O7VV,Cold World,ICONIC BASTARDZ,5U7BvgciMEXbbyGyOIGjTs,16,0.633,0.633,4,-7.122,0,0.139,0.326,2.97e-06,0.215,0.149,85.95,audio_features,spotify:track:6vhnPapoavqPpVBjw2O7VV,https://api.spotify.com/v1/tracks/6vhnPapoavqPpVBjw2O7VV,https://api.spotify.com/v1/audio-analysis/6vhnPapoavqPpVBjw2O7VV,179597,4,ICONIC BASTARDZ,[]
3lfTwc2StXLIjXB5FUXEHb,Запретное солнце,Ирина Монако,7bWgxFb5YrFOrEfBsmXG8M,20,0.692,0.764,0,-3.213,0,0.178,0.19,0.0,0.22,0.48,150.039,audio_features,spotify:track:3lfTwc2StXLIjXB5FUXEHb,https://api.spotify.com/v1/tracks/3lfTwc2StXLIjXB5FUXEHb,https://api.spotify.com/v1/audio-analysis/3lfTwc2StXLIjXB5FUXEHb,147715,4,Ирина Монако,[]
6S634MGeC4MEVlKRUaj65J,Пишу и удаляю,Нонна,6beQNGwlwrvrT01TDwMBcl,15,0.686,0.79,0,-6.125,0,0.0506,0.0484,0.000188,0.124,0.468,106.982,audio_features,spotify:track:6S634MGeC4MEVlKRUaj65J,https://api.spotify.com/v1/tracks/6S634MGeC4MEVlKRUaj65J,https://api.spotify.com/v1/audio-analysis/6S634MGeC4MEVlKRUaj65J,226682,4,Нонна,[]
6wgxu2H2aZ0Plw8gKZ8WG9,РЕВНУЮ,Aarne,5B5qmrbTFvA7TAxWruuwbo,50,0.811,0.778,8,-5.2,0,0.137,0.094,0.00104,0.177,0.245,139.972,audio_features,spotify:track:6wgxu2H2aZ0Plw8gKZ8WG9,https://api.spotify.com/v1/tracks/6wgxu2H2aZ0Plw8gKZ8WG9,https://api.spotify.com/v1/audio-analysis/6wgxu2H2aZ0Plw8gKZ8WG9,161143,4,Aarne,"['russian hip hop', 'russian viral rap']"
7bkon5zB4uz95BuS2R2mVQ,Turning Tables,ICONIC BASTARDZ,5U7BvgciMEXbbyGyOIGjTs,8,0.809,0.533,9,-7.708,0,0.0329,0.094,0.00358,0.107,0.334,99.034,audio_features,spotify:track:7bkon5zB4uz95BuS2R2mVQ,https://api.spotify.com/v1/tracks/7bkon5zB4uz95BuS2R2mVQ,https://api.spotify.com/v1/audio-analysis/7bkon5zB4uz95BuS2R2mVQ,186667,4,ICONIC BASTARDZ,[]
6Rq6LDm0qFqcsnFvaA2uCM,Художник,Kapellon,21fNwSP6Bm2KncPwkMOzPS,9,0.908,0.461,10,-7.826,1,0.14,0.33,0.0258,0.128,0.332,119.044,audio_features,spotify:track:6Rq6LDm0qFqcsnFvaA2uCM,https://api.spotify.com/v1/tracks/6Rq6LDm0qFqcsnFvaA2uCM,https://api.spotify.com/v1/audio-analysis/6Rq6LDm0qFqcsnFvaA2uCM,162538,4,Kapellon,[]
3T5Bg6yis8bTyIk8o1nxjf,Айдахар,Irina Kairatovna,0AGZvVUGRD63ticvhaXZx1,56,0.971,0.795,1,-5.437,0,0.219,0.00878,0.0013,0.278,0.584,120.035,audio_features,spotify:track:3T5Bg6yis8bTyIk8o1nxjf,https://api.spotify.com/v1/tracks/3T5Bg6yis8bTyIk8o1nxjf,https://api.spotify.com/v1/audio-analysis/3T5Bg6yis8bTyIk8o1nxjf,186000,4,Irina Kairatovna,"['central asian hip hop', 'kazakh hip hop', 'kazakh pop']"
1zXv6MYOAyjgMA0iPypPkO,Пожары,Xolidayboy,6oTirjGdJPFt3hycC1Rfxb,41,0.698,0.863,4,-3.866,0,0.0395,0.00362,0.0,0.158,0.598,124.072,audio_features,spotify:track:1zXv6MYOAyjgMA0iPypPkO,https://api.spotify.com/v1/tracks/1zXv6MYOAyjgMA0iPypPkO,https://api.spotify.com/v1/audio-analysis/1zXv6MYOAyjgMA0iPypPkO,197771,4,Xolidayboy,[]
1zXv6MYOAyjgMA0iPypPkO,Пожары,Xolidayboy,6oTirjGdJPFt3hycC1Rfxb,41,0.698,0.863,4,-3.866,0,0.0395,0.00362,0.0,0.158,0.598,124.072,audio_features,spotify:track:1zXv6MYOAyjgMA0iPypPkO,https://api.spotify.com/v1/tracks/1zXv6MYOAyjgMA0iPypPkO,https://api.spotify.com/v1/audio-analysis/1zXv6MYOAyjgMA0iPypPkO,197771,4,Xolidayboy,[]
3T4NFCEeCZ4djrs8pBzJgg,Дарите женщинам цветы,Jazzdauren,6LHhwQEDfU2Azja0CU42DS,57,0.838,0.841,9,-5.009,0,0.0319,0.0354,0.000107,0.3,0.882,123.922,audio_features,spotify:track:3T4NFCEeCZ4djrs8pBzJgg,https://api.spotify.com/v1/tracks/3T4NFCEeCZ4djrs8pBzJgg,https://api.spotify.com/v1/audio-analysis/3T4NFCEeCZ4djrs8pBzJgg,178064,4,Jazzdauren,[]
3T4NFCEeCZ4djrs8pBzJgg,Дарите женщинам цветы,Jazzdauren,6LHhwQEDfU2Azja0CU42DS,57,0.838,0.841,9,-5.009,0,0.0319,0.0354,0.000107,0.3,0.882,123.922,audio_features,spotify:track:3T4NFCEeCZ4djrs8pBzJgg,https://api.spotify.com/v1/tracks/3T4NFCEeCZ4djrs8pBzJgg,https://api.spotify.com/v1/audio-analysis/3T4NFCEeCZ4djrs8pBzJgg,178064,4,Jazzdauren,[]
3T4NFCEeCZ4djrs8pBzJgg,Дарите женщинам цветы,Jazzdauren,6LHhwQEDfU2Azja0CU42DS,57,0.838,0.841,9,-5.009,0,0.0319,0.0354,0.000107,0.3,0.882,123.922,audio_features,spotify:track:3T4NFCEeCZ4djrs8pBzJgg,https://api.spotify.com/v1/tracks/3T4NFCEeCZ4djrs8pBzJgg,https://api.spotify.com/v1/audio-analysis/3T4NFCEeCZ4djrs8pBzJgg,178064,4,Jazzdauren,[]
5RN5AVluj6sf57p5FvU8Vy,Мир,Gio Pika,3ZOk6bDH8ORFWZUA4qvevR,57,0.699,0.607,11,-7.499,0,0.0777,0.562,0.0548,0.117,0.397,81.086,audio_features,spotify:track:5RN5AVluj6sf57p5FvU8Vy,https://api.spotify.com/v1/tracks/5RN5AVluj6sf57p5FvU8Vy,https://api.spotify.com/v1/audio-analysis/5RN5AVluj6sf57p5FvU8Vy,159450,4,Gio Pika,"['russian hip hop', 'russian underground rap']"
5RN5AVluj6sf57p5FvU8Vy,Мир,Gio Pika,3ZOk6bDH8ORFWZUA4qvevR,57,0.699,0.607,11,-7.499,0,0.0777,0.562,0.0548,0.117,0.397,81.086,audio_features,spotify:track:5RN5AVluj6sf57p5FvU8Vy,https://api.spotify.com/v1/tracks/5RN5AVluj6sf57p5FvU8Vy,https://api.spotify.com/v1/audio-analysis/5RN5AVluj6sf57p5FvU8Vy,159450,4,Gio Pika,"['russian hip hop', 'russian underground rap']"
5RN5AVluj6sf57p5FvU8Vy,Мир,Gio Pika,3ZOk6bDH8ORFWZUA4qvevR,57,0.699,0.607,11,-7.499,0,0.0777,0.562,0.0548,0.117,0.397,81.086,audio_features,spotify:track:5RN5AVluj6sf57p5FvU8Vy,https://api.spotify.com/v1/tracks/5RN5AVluj6sf57p5FvU8Vy,https://api.spotify.com/v1/audio-analysis/5RN5AVluj6sf57p5FvU8Vy,159450,4,Gio Pika,"['russian hip hop', 'russian underground rap']"
1mKeeFZWtv77bJErV0MuRG,Между нами,Iger,7yQhVb0TFB1rLtxtXixOTl,22,0.771,0.741,8,-6.323,0,0.15,0.204,0.0,0.101,0.635,116.008,audio_features,spotify:track:1mKeeFZWtv77bJErV0MuRG,https://api.spotify.com/v1/tracks/1mKeeFZWtv77bJErV0MuRG,https://api.spotify.com/v1/audio-analysis/1mKeeFZWtv77bJErV0MuRG,155172,4,Iger,[]
2pyjr4JKVkG03LmWBIusur,Адская колыбельная,Poshlaya Molly,0xByDfltDVpk6LDsUMHyI2,67,0.681,0.726,4,-7.754,0,0.0322,0.000327,0.0015,0.183,0.184,109.989,audio_features,spotify:track:2pyjr4JKVkG03LmWBIusur,https://api.spotify.com/v1/tracks/2pyjr4JKVkG03LmWBIusur,https://api.spotify.com/v1/audio-analysis/2pyjr4JKVkG03LmWBIusur,178102,4,Poshlaya Molly,"['russian alt pop', 'russian electronic']"
25uaYWeYgGqDlOD7pRMoFb,Как je,MACAN,5VKufGMVAZ6fs111xYNKnU,57,0.858,0.405,5,-8.273,0,0.447,0.441,0.0,0.102,0.614,119.909,audio_features,spotify:track:25uaYWeYgGqDlOD7pRMoFb,https://api.spotify.com/v1/tracks/25uaYWeYgGqDlOD7pRMoFb,https://api.spotify.com/v1/audio-analysis/25uaYWeYgGqDlOD7pRMoFb,153544,4,MACAN,"['russian gangster rap', 'russian hip hop']"
6b8OHSAXUjf62Yxebnw58d,Были бы крылья,Merab Amzoevi,2HYdKsAg8x0K5w6B1rxDlw,55,0.64,0.658,9,-7.862,0,0.0381,0.396,0.155,0.134,0.543,159.939,audio_features,spotify:track:6b8OHSAXUjf62Yxebnw58d,https://api.spotify.com/v1/tracks/6b8OHSAXUjf62Yxebnw58d,https://api.spotify.com/v1/audio-analysis/6b8OHSAXUjf62Yxebnw58d,181106,4,Merab Amzoevi,[]
53sMa0ji88OYnsg8RCbXEF,Сводишь с ума,Kate Melody,0ABS2S4VsZKd7ZZ43Nw14C,30,0.766,0.915,1,-3.275,0,0.0939,0.0322,0.067,0.384,0.641,125.999,audio_features,spotify:track:53sMa0ji88OYnsg8RCbXEF,https://api.spotify.com/v1/tracks/53sMa0ji88OYnsg8RCbXEF,https://api.spotify.com/v1/audio-analysis/53sMa0ji88OYnsg8RCbXEF,203809,4,Kate Melody,[]
1Pd7YDi71oQkPenclP9H0q,OMEGA,PHARAOH,1F8usyx5PbYGWxf0bwdXwA,37,0.694,0.781,2,-6.21,0,0.0427,0.0306,0.0,0.269,0.321,128.998,audio_features,spotify:track:1Pd7YDi71oQkPenclP9H0q,https://api.spotify.com/v1/tracks/1Pd7YDi71oQkPenclP9H0q,https://api.spotify.com/v1/audio-analysis/1Pd7YDi71oQkPenclP9H0q,181395,5,PHARAOH,"['russian emo rap', 'russian grime', 'russian hip hop']"
3wUcmVfILxXFdCH9c5qtyQ,Как быть,Bittuev,4TWo6kH1Sasrm5NTkJwonR,39,0.647,0.814,5,-3.672,0,0.089,0.0187,0.0,0.362,0.477,129.969,audio_features,spotify:track:3wUcmVfILxXFdCH9c5qtyQ,https://api.spotify.com/v1/tracks/3wUcmVfILxXFdCH9c5qtyQ,https://api.spotify.com/v1/audio-analysis/3wUcmVfILxXFdCH9c5qtyQ,155937,4,Bittuev,['russian dance']
0MRBhe9wjupFpmdKGh3Xhp,Можно я с тобой,AP$ENT,6oiinpr7kwRmyWKVDTZgRT,62,0.797,0.769,0,-8.912,1,0.0357,0.36,0.72,0.372,0.63,126.976,audio_features,spotify:track:0MRBhe9wjupFpmdKGh3Xhp,https://api.spotify.com/v1/tracks/0MRBhe9wjupFpmdKGh3Xhp,https://api.spotify.com/v1/audio-analysis/0MRBhe9wjupFpmdKGh3Xhp,132293,4,AP$ENT,['belarusian indie']
4tsxfVNPJSbiDtXBhUqe7w,Заново,MACAN,5VKufGMVAZ6fs111xYNKnU,55,0.741,0.388,1,-8.899,1,0.465,0.368,0.0,0.109,0.367,100.269,audio_features,spotify:track:4tsxfVNPJSbiDtXBhUqe7w,https://api.spotify.com/v1/tracks/4tsxfVNPJSbiDtXBhUqe7w,https://api.spotify.com/v1/audio-analysis/4tsxfVNPJSbiDtXBhUqe7w,120130,3,MACAN,"['russian gangster rap', 'russian hip hop']"
2YooJw9NLI6O6zFySTsrDY,Девочка - веснушка (Remix),Iger,7yQhVb0TFB1rLtxtXixOTl,30,0.792,0.876,9,-1.853,0,0.252,0.016,2.13e-05,0.711,0.878,139.997,audio_features,spotify:track:2YooJw9NLI6O6zFySTsrDY,https://api.spotify.com/v1/tracks/2YooJw9NLI6O6zFySTsrDY,https://api.spotify.com/v1/audio-analysis/2YooJw9NLI6O6zFySTsrDY,185143,4,Iger,[]
1tpgY6cqm5s0HdKwiqpliF,Zachem,6YNTHMANE,24YUNOEuu3kf4OOtC8cQE5,57,0.806,0.814,6,-1.59,0,0.0459,0.197,0.0936,0.416,0.344,128.051,audio_features,spotify:track:1tpgY6cqm5s0HdKwiqpliF,https://api.spotify.com/v1/tracks/1tpgY6cqm5s0HdKwiqpliF,https://api.spotify.com/v1/audio-analysis/1tpgY6cqm5s0HdKwiqpliF,112500,4,6YNTHMANE,"['aggressive phonk', 'gym phonk', 'polish phonk']"
4E7o63UYMF3e8RWOmt0peR,Харизма,Wallem,2o2CRRCpnDUnTQkZX6xgQj,58,0.703,0.597,3,-6.846,0,0.22,0.204,0.0,0.131,0.465,176.065,audio_features,spotify:track:4E7o63UYMF3e8RWOmt0peR,https://api.spotify.com/v1/tracks/4E7o63UYMF3e8RWOmt0peR,https://api.spotify.com/v1/audio-analysis/4E7o63UYMF3e8RWOmt0peR,136023,4,Wallem,[]
4E7o63UYMF3e8RWOmt0peR,Харизма,Wallem,2o2CRRCpnDUnTQkZX6xgQj,58,0.703,0.597,3,-6.846,0,0.22,0.204,0.0,0.131,0.465,176.065,audio_features,spotify:track:4E7o63UYMF3e8RWOmt0peR,https://api.spotify.com/v1/tracks/4E7o63UYMF3e8RWOmt0peR,https://api.spotify.com/v1/audio-analysis/4E7o63UYMF3e8RWOmt0peR,136023,4,Wallem,[]
4E7o63UYMF3e8RWOmt0peR,Харизма,Wallem,2o2CRRCpnDUnTQkZX6xgQj,58,0.703,0.597,3,-6.846,0,0.22,0.204,0.0,0.131,0.465,176.065,audio_features,spotify:track:4E7o63UYMF3e8RWOmt0peR,https://api.spotify.com/v1/tracks/4E7o63UYMF3e8RWOmt0peR,https://api.spotify.com/v1/audio-analysis/4E7o63UYMF3e8RWOmt0peR,136023,4,Wallem,[]
4gkQh8gUuxTpzQeJYRIpvb,Самолеты,Женя Трофимов,3JYowG5k65ROJjN5PXx9Ce,51,0.549,0.505,4,-8.736,0,0.0909,0.606,5.85e-05,0.103,0.606,120.038,audio_features,spotify:track:4gkQh8gUuxTpzQeJYRIpvb,https://api.spotify.com/v1/tracks/4gkQh8gUuxTpzQeJYRIpvb,https://api.spotify.com/v1/audio-analysis/4gkQh8gUuxTpzQeJYRIpvb,173500,5,Женя Трофимов,[]
3nNKws5aNnTa3tgQOIS5Sk,гладиатор/рыцарь,fallen777angel,5ByAEWetNZ95GufzBSOkc3,70,0.546,0.534,1,-7.28,1,0.0334,0.118,0.0833,0.166,0.0934,120.173,audio_features,spotify:track:3nNKws5aNnTa3tgQOIS5Sk,https://api.spotify.com/v1/tracks/3nNKws5aNnTa3tgQOIS5Sk,https://api.spotify.com/v1/audio-analysis/3nNKws5aNnTa3tgQOIS5Sk,104026,4,fallen777angel,[]
6Lu7xvsp2HXuFRhSTZSosL,Лалибай,Iger,7yQhVb0TFB1rLtxtXixOTl,15,0.634,0.787,0,-3.863,0,0.0363,0.201,0.0,0.138,0.348,141.958,audio_features,spotify:track:6Lu7xvsp2HXuFRhSTZSosL,https://api.spotify.com/v1/tracks/6Lu7xvsp2HXuFRhSTZSosL,https://api.spotify.com/v1/audio-analysis/6Lu7xvsp2HXuFRhSTZSosL,130141,4,Iger,[]
0uaMczus3OzO4cNLBHRTqv,Bella Hadid,Rakhim,78G8FdUykcn02tsgMLi3q0,51,0.786,0.676,8,-6.988,1,0.107,0.0182,0.000136,0.105,0.454,135.059,audio_features,spotify:track:0uaMczus3OzO4cNLBHRTqv,https://api.spotify.com/v1/tracks/0uaMczus3OzO4cNLBHRTqv,https://api.spotify.com/v1/audio-analysis/0uaMczus3OzO4cNLBHRTqv,111125,4,Rakhim,"['new weird finland', 'russian hip hop', 'russian viral rap']"
6zdWpryWrbSG6PIdnfin32,DRAIN SEASON,Aarne,5B5qmrbTFvA7TAxWruuwbo,47,0.872,0.718,7,-7.515,1,0.0855,0.0626,0.000115,0.114,0.578,105.058,audio_features,spotify:track:6zdWpryWrbSG6PIdnfin32,https://api.spotify.com/v1/tracks/6zdWpryWrbSG6PIdnfin32,https://api.spotify.com/v1/audio-analysis/6zdWpryWrbSG6PIdnfin32,123429,4,Aarne,"['russian hip hop', 'russian viral rap']"
2Zp4IguWrQMCz8iLVdk5gK,Vmeste My,6YNTHMANE,24YUNOEuu3kf4OOtC8cQE5,50,0.861,0.649,6,-6.048,0,0.0673,0.0712,0.657,0.0892,0.186,128.048,audio_features,spotify:track:2Zp4IguWrQMCz8iLVdk5gK,https://api.spotify.com/v1/tracks/2Zp4IguWrQMCz8iLVdk5gK,https://api.spotify.com/v1/audio-analysis/2Zp4IguWrQMCz8iLVdk5gK,123281,4,6YNTHMANE,"['aggressive phonk', 'gym phonk', 'polish phonk']"
27jIKs9ZEe4m19j3lx4E2b,Si Ai,Tayna,5Cj0xJrG2k8TPOJQ1vdAmZ,72,0.727,0.544,1,-8.947,0,0.0537,0.417,1.35e-06,0.105,0.197,111.857,audio_features,spotify:track:27jIKs9ZEe4m19j3lx4E2b,https://api.spotify.com/v1/tracks/27jIKs9ZEe4m19j3lx4E2b,https://api.spotify.com/v1/audio-analysis/27jIKs9ZEe4m19j3lx4E2b,166000,4,Tayna,['albanian pop']
3cwT9c3zKuac1UjZwLBfs9,СЕКРЕТАРША,Молодой Платон,3yUI9YVLxfPiQHOv07gwAi,55,0.638,0.907,5,-4.333,0,0.0358,0.00419,0.0,0.241,0.703,149.961,audio_features,spotify:track:3cwT9c3zKuac1UjZwLBfs9,https://api.spotify.com/v1/tracks/3cwT9c3zKuac1UjZwLBfs9,https://api.spotify.com/v1/audio-analysis/3cwT9c3zKuac1UjZwLBfs9,181949,4,Молодой Платон,"['russian drill', 'russian hip hop']"
5496lks6V3fh1mZAB6IAap,Alibi (with Pabllo Vittar & Yseult),Sevdaliza,5MraexJKZDrQYzS98kNwie,88,0.741,0.754,11,-5.412,0,0.0327,0.00526,8.21e-06,0.125,0.717,126.98,audio_features,spotify:track:5496lks6V3fh1mZAB6IAap,https://api.spotify.com/v1/tracks/5496lks6V3fh1mZAB6IAap,https://api.spotify.com/v1/audio-analysis/5496lks6V3fh1mZAB6IAap,161656,4,Sevdaliza,"['alternative r&b', 'persian electronic']"
4WwcNvg3cgrIj5wV6Voqwy,На моря (Temoff Remix),Iger,7yQhVb0TFB1rLtxtXixOTl,20,0.68,0.919,7,-2.998,1,0.0499,0.0026,0.00012,0.241,0.885,139.954,audio_features,spotify:track:4WwcNvg3cgrIj5wV6Voqwy,https://api.spotify.com/v1/tracks/4WwcNvg3cgrIj5wV6Voqwy,https://api.spotify.com/v1/audio-analysis/4WwcNvg3cgrIj5wV6Voqwy,153005,4,Iger,[]
1sgGy5HcUAdYoWGj3RXmYb,Царица,ANNA ASTI,40YXr3tdSqFv0kfmgjj8vP,41,0.734,0.813,5,-5.503,0,0.0463,0.105,0.0,0.354,0.511,116.007,audio_features,spotify:track:1sgGy5HcUAdYoWGj3RXmYb,https://api.spotify.com/v1/tracks/1sgGy5HcUAdYoWGj3RXmYb,https://api.spotify.com/v1/audio-analysis/1sgGy5HcUAdYoWGj3RXmYb,215302,4,ANNA ASTI,['russian pop']
1sgGy5HcUAdYoWGj3RXmYb,Царица,ANNA ASTI,40YXr3tdSqFv0kfmgjj8vP,41,0.734,0.813,5,-5.503,0,0.0463,0.105,0.0,0.354,0.511,116.007,audio_features,spotify:track:1sgGy5HcUAdYoWGj3RXmYb,https://api.spotify.com/v1/tracks/1sgGy5HcUAdYoWGj3RXmYb,https://api.spotify.com/v1/audio-analysis/1sgGy5HcUAdYoWGj3RXmYb,215302,4,ANNA ASTI,['russian pop']
1sgGy5HcUAdYoWGj3RXmYb,Царица,ANNA ASTI,40YXr3tdSqFv0kfmgjj8vP,41,0.734,0.813,5,-5.503,0,0.0463,0.105,0.0,0.354,0.511,116.007,audio_features,spotify:track:1sgGy5HcUAdYoWGj3RXmYb,https://api.spotify.com/v1/tracks/1sgGy5HcUAdYoWGj3RXmYb,https://api.spotify.com/v1/audio-analysis/1sgGy5HcUAdYoWGj3RXmYb,215302,4,ANNA ASTI,['russian pop']
5YNKCRZA5rU0TK3gAzwTo5,Дорога дальняя,Jakone,0Kwx9LPnkelacgHzRI8vxl,61,0.786,0.547,6,-6.881,0,0.295,0.227,0.0,0.0635,0.575,125.098,audio_features,spotify:track:5YNKCRZA5rU0TK3gAzwTo5,https://api.spotify.com/v1/tracks/5YNKCRZA5rU0TK3gAzwTo5,https://api.spotify.com/v1/audio-analysis/5YNKCRZA5rU0TK3gAzwTo5,142080,4,Jakone,[]
5YNKCRZA5rU0TK3gAzwTo5,Дорога дальняя,Jakone,0Kwx9LPnkelacgHzRI8vxl,61,0.786,0.547,6,-6.881,0,0.295,0.227,0.0,0.0635,0.575,125.098,audio_features,spotify:track:5YNKCRZA5rU0TK3gAzwTo5,https://api.spotify.com/v1/tracks/5YNKCRZA5rU0TK3gAzwTo5,https://api.spotify.com/v1/audio-analysis/5YNKCRZA5rU0TK3gAzwTo5,142080,4,Jakone,[]
527D034h8WFtVDOBO6GAN5,Последняя Любовь,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,59,0.765,0.675,1,-4.551,0,0.0298,0.00599,9.95e-05,0.0942,0.735,120.034,audio_features,spotify:track:527D034h8WFtVDOBO6GAN5,https://api.spotify.com/v1/tracks/527D034h8WFtVDOBO6GAN5,https://api.spotify.com/v1/audio-analysis/527D034h8WFtVDOBO6GAN5,162527,4,MORGENSHTERN,"['russian hip hop', 'russian trap']"
0hRyaGSa102GIQBdHya6fn,TSM,MACAN,5VKufGMVAZ6fs111xYNKnU,55,0.692,0.648,5,-5.519,0,0.268,0.0759,0.0,0.162,0.573,171.863,audio_features,spotify:track:0hRyaGSa102GIQBdHya6fn,https://api.spotify.com/v1/tracks/0hRyaGSa102GIQBdHya6fn,https://api.spotify.com/v1/audio-analysis/0hRyaGSa102GIQBdHya6fn,160116,4,MACAN,"['russian gangster rap', 'russian hip hop']"
46QIU54LJWMnBTJ01Ylhex,Drama Queen,GAVRILINA,2tPY4M43ZaHiY2HbcZIEze,56,0.832,0.721,1,-5.564,1,0.0379,0.159,0.000514,0.107,0.803,123.921,audio_features,spotify:track:46QIU54LJWMnBTJ01Ylhex,https://api.spotify.com/v1/tracks/46QIU54LJWMnBTJ01Ylhex,https://api.spotify.com/v1/audio-analysis/46QIU54LJWMnBTJ01Ylhex,131613,4,GAVRILINA,['russian viral pop']
