track_id,track_name,artist_name_x,artist_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,art pop,dance pop,edm,k-pop,pop,rap,romanian pop,russian alt pop,russian dance,russian edm,russian gangster rap,russian hip hop,russian pop,russian trap
243,223,52,303,1.674963211533079,-1.949286357290588,-3.0438594377406316,0.10519001377301587,-2.656717906012525,-0.6820855090904878,-0.6903775334651381,1.8821657837292278,-0.22409835494287442,-0.03158910314875954,-1.7363868914823044,1.1503545108934228,2.0785746168050885,0.13850177199955438,1,0,0,0,1,0,0,0,0,0,0,0,0,0
251,82,62,95,1.5977882975111235,0.5419890870931141,-0.09990959431271912,0.38232524236730775,-0.17011279008870997,1.4660918413784048,-0.11809276086460041,-0.9635156165084189,2.8055090915733194,-0.7911623734975209,0.5031005732093,0.423492246553858,-0.8419532160759171,0.13850177199955438,1,0,0,0,1,0,0,0,0,0,0,0,0,0
354,83,61,320,1.6363757545221014,0.26786816441011746,0.5309368007075476,0.10519001377301587,0.588347989694,1.4660918413784048,-0.7007450112296406,-0.943985496419744,-0.22683757476479985,1.0604491449564883,2.0461620580272957,0.8239860381485423,0.15348028638787753,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,132,131,94,1.520613383489168,1.4933499364046896,0.3066358602558969,1.2137309281501834,0.5869614069156037,-0.6820855090904878,-0.6893407856886878,-1.0123885511693467,-0.22672133480925688,-0.747480843573311,1.504497407014489,-0.10032935319223632,-1.0578121998013454,0.13850177199955438,0,0,0,1,0,0,0,0,0,0,0,0,0,0
510,100,231,91,1.4820259264781903,-0.5706193637966948,1.217858430840727,0.38232524236730775,0.6442734950893123,1.4660918413784048,-0.8635144121323297,-0.9970026272946102,-0.22683757476479985,0.575098812465267,1.0174544014819653,0.34176948450307065,-0.013212492594689672,0.13850177199955438,0,0,0,0,1,1,0,0,0,0,0,0,0,0
530,130,280,65,0.05429001707201418,1.1305428328536646,0.12439134613893076,-1.2804861291984433,0.5305737072608259,-0.6820855090904878,-0.6851937945828869,-0.5652917044564147,-0.22466439298725752,-0.8566846683838358,1.9096079443265885,0.7444339741551783,-0.5924039510218342,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,182,50,90,1.5592008405001458,-2.2314696600524964,-0.688699562998302,0.6594604709615995,0.7265440732741523,1.4660918413784048,-0.4249701026938743,-0.20422265501213355,-0.22683757476479985,-0.6520286115167042,0.16626709274755483,2.492489080176102,-0.42460574893825226,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,213,123,99,1.1733262703903684,0.2598057843312058,-0.429351600601081,1.2137309281501834,0.34615819773413403,1.4660918413784048,-0.7100757412176929,-0.89254030203982,-0.21866034658790803,-1.0847993246547099,1.9414705708567537,-0.09831944758351073,1.8262617939984684,0.13850177199955438,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79,136,19,116,1.5592008405001458,0.14693246322644252,0.7061719104353996,0.6594604709615995,-1.0515172428892146,-0.6820855090904878,-0.7017817590060907,-0.7648800048748234,3.169390691533894,0.4133153683015266,0.6715173134401728,0.02042577578000442,-0.02846230673823425,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,67,246,307,1.7521381255550346,-0.06268941882526076,0.5519650138748898,-1.5576213577927351,0.3586374427396997,1.4660918413784048,-0.8417427088268746,-0.5233733979246249,-0.22617652319153814,0.08974847997404567,0.830830446090998,-0.6236685755922364,-0.08222606665122502,0.13850177199955438,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,173,111,76,1.2890886414233016,-1.747726855317797,-1.8592700959803528,1.4908661567444752,-1.9343082784681154,1.4660918413784048,-0.8738818898968322,2.2346606341101887,-0.22596729127156082,0.2353535797214122,-0.9580284433882713,-0.9871801039863677,0.8352751071910287,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,188,208,154,1.5977882975111235,-0.5948065040334297,-0.5625302839942486,-1.2804861291984433,0.05774897982772895,-0.6820855090904878,-0.8313752310623721,0.13874530752069303,-0.22683757476479985,-0.5169394356399809,-0.7987153107374456,0.1812986207024099,-0.1557367028687068,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,95,265,2,1.4048510124562348,-0.06268941882526076,0.4888803743728631,-1.5576213577927351,-0.9872722408235252,1.4660918413784048,-0.6167684413371703,-0.4471582951395523,-0.22683757476479985,-0.19337254731250011,-1.3085173352200874,0.4224872937494949,0.9866678255254597,0.13850177199955438,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382,135,160,232,1.250501184412324,0.20336912377882416,0.74121893238097,-0.17194521482127598,1.0644080769433548,-0.6820855090904878,0.06541159556709383,-0.43286796336735117,-0.22683757476479985,1.1170733504137975,0.7488979778705739,-0.38368584591038696,-0.5772043833828812,0.13850177199955438,0,0,0,1,0,0,0,0,0,0,0,0,0,0
296,248,31,269,1.2890886414233016,-0.514182703244313,-0.24710708648411486,-0.17194521482127598,-0.9613893622934627,1.4660918413784048,-0.6945245245709392,-0.740110096469675,-0.2265302969692776,-0.8081496351347137,-0.9671320509683184,-0.14639638974422958,1.2538284904388914,0.13850177199955438,0,0,0,0,1,0,0,0,0,0,0,0,0,0
425,30,186,47,1.3662635554452571,-0.5061203231654015,-0.09290018992360503,-1.0033509006041514,0.4857408640926826,1.4660918413784048,-0.8448529521562252,1.3057890689171165,-0.22683757476479985,0.30815612959509525,0.6032402565898191,-1.1462440338609206,-0.7640962572112636,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,13,62,95,1.4820259264781903,0.7677357293026407,1.9328176785303626,-1.5576213577927351,0.3706544934857999,1.4660918413784048,-0.7847215811221108,-0.4376314072914182,-0.05096146811718893,-0.48458274680723284,2.068921076977414,0.2633429676505932,-0.67812448785507,0.13850177199955438,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33,158,220,139,1.5977882975111235,-1.1994850099518037,-0.0017779328651219587,0.10519001377301587,-0.02313501557871516,-0.6820855090904878,1.392448749423413,-0.542427173620893,-0.22683757476479985,-0.549296124472729,-0.5438142984961248,1.430856937647183,1.120197911477584,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,50,276,67,1.4434384694672127,-1.263984050583097,0.3416828822014673,-1.2804861291984433,0.023546604627289525,1.4660918413784048,-0.7422149222876506,-1.027822109483324,-0.22683757476479985,-0.7296846647152997,-1.5725219550414553,-0.1048717398679564,1.037718274190505,0.13850177199955438,0,0,0,0,1,0,0,0,0,0,0,0,0,0
188,139,82,183,1.4048510124562348,0.38880386559379243,-0.37327636548816834,-0.4490804434155678,-0.21309685621899152,-0.6820855090904878,-0.09010057090044359,-0.13277099615112797,-0.015584090343244206,0.3809586794687785,-0.8487851524277051,0.019943398433910228,0.9697849999826889,0.13850177199955438,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,123,268,130,1.5977882975111235,-1.191422629872892,-0.5415020708269064,0.9365956995558914,0.8527231061082049,1.4660918413784048,-0.7878318244514615,-0.08513655691045757,-0.22664552614259842,-0.5654744688891031,-1.2083776518395686,1.6254559986840054,0.8028661117294595,-3.8561809151454636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,214,147,155,1.4820259264781903,0.2436810241733825,1.561319245907317,-0.17194521482127598,1.6634118372105042,-0.6820855090904878,-0.6789733079241853,1.5820688165130048,-0.22673346419592222,-0.6398948532044237,1.2769072175133098,1.9113851705813245,-1.2272434132841537,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,17,73,319,-1.527795720378073,0.3323672050414108,-0.07187197675626279,-1.5576213577927351,-0.23066023807867655,1.4660918413784048,-0.585666008043663,1.196229858663575,-0.22679967043147062,-0.533117780056355,1.0493170280121304,-0.1841826151882728,-0.17457914209054937,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,27,50,90,1.4820259264781903,-1.90897445689603,-1.4737528545790786,1.2137309281501834,0.2597278712141054,1.4660918413784048,-0.5120569159156952,-0.3137818652656753,-0.22683757476479985,-0.2742642693943702,-1.313069139010111,-0.5810585766872514,0.039496090721877916,-3.8561809151454636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,174,245,333,1.4820259264781903,-2.4007796417096414,-0.4363610049901951,-1.2804861291984433,-0.2680979730953732,1.4660918413784048,-0.7556926433815039,1.9202733351217642,-0.22683757476479985,-0.5169394356399809,-0.7759562917873276,2.349705385732228,0.18742180023948993,0.13850177199955438,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50,65,216,223,1.5592008405001458,1.3966013754577495,-0.25411649087322896,-1.2804861291984433,-0.45251348262206503,1.4660918413784048,-0.5141304114685957,1.229573966132044,-0.2264201217070673,-0.9456655626738931,1.2769072175133098,-0.18293647371086263,-1.8669819097441525,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,66,80,255,1.6363757545221014,-0.15943797977220073,-1.5929127291940177,-1.0033509006041514,-0.6420131290028762,1.4660918413784048,-0.53175512366825,-0.8658650160650447,-0.20065831521208077,-0.8348439034217309,1.8413308874762346,1.6279482816388255,-0.4895493561228696,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,180,146,312,1.7907255825660122,1.7352213387720394,-0.09290018992360503,1.4908661567444752,-0.25007239697622297,1.4660918413784048,-0.6509811179600287,1.0914340923341002,-0.22083352836545037,-0.8583025028254733,1.2723554137232862,0.343417607102225,0.42940896635254,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,143,154,111,1.6363757545221014,1.5255994567203364,-1.4667434501899645,-1.2804861291984433,-0.34528441442609414,1.4660918413784048,-0.332699550589802,-0.9820930478122804,-0.22683757476479985,-0.2661750971861834,-1.3358281579602291,-0.7405646857957231,2.3982680022690173,0.13850177199955438,0,0,0,0,0,1,0,0,0,0,0,0,0,0
416,19,274,125,1.4048510124562348,-2.3524053612361713,0.4328051392599504,1.4908661567444752,0.5361200383744104,-0.6820855090904878,-0.6385401446426257,-0.9597048613691653,-0.22683757476479985,0.13828351322316784,-1.7272832839022574,1.7041237042095303,-0.18812057507798022,-3.8561809151454636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,215,222,163,1.5592008405001458,-0.11912607937764241,-0.21206006453854445,0.10519001377301587,-0.330032003863736,1.4660918413784048,-0.32440556837820006,1.3296062885374518,-0.22670010838259252,-0.7701305257562346,-0.1660145839241673,-0.27478916002962794,1.1845385606071024,-3.8561809151454636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,75,265,2,1.4820259264781903,-1.6509782943708569,-2.069552227653775,1.4908661567444752,-2.1825065958010317,1.4660918413784048,-0.8178975099685188,1.3581869520818541,-0.2266829250848166,-0.6293789293337805,-1.0308573040286484,2.9151722296911178,1.262018670687319,0.13850177199955438,0,0,0,0,1,0,0,0,0,0,0,0,0,0
324,155,298,172,1.4820259264781903,-1.481668312713712,-1.3545929799641392,-1.5576213577927351,-0.30276254255527774,1.4660918413784048,-0.7432516700641008,-0.12324410830299388,-0.22631803270263393,-0.3147101304353053,-1.158307810149309,-1.38622676354277,0.4066975462771457,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,192,56,46,1.4820259264781903,1.340164714905368,-1.1443108482907167,-1.0033509006041514,-0.9863478523045941,1.4660918413784048,-0.5659678002911082,-0.7291541754443208,-0.12626474366458554,-0.3956018525171756,-0.6257467667165494,0.26551366570801704,0.870070811620698,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,243,34,19,1.4820259264781903,-0.8850521868742497,1.8557142302501077,1.4908661567444752,0.9202034679901522,1.4660918413784048,-0.6737895690419342,-1.0285937873990227,-0.11969465922085296,-0.7385827541443053,1.0902832621223426,1.2928970166642497,-0.9098864902837335,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,96,74,52,1.520613383489168,-0.22393702040349317,0.229532411975642,-1.2804861291984433,0.756586700139403,-0.6820855090904878,-0.8168607621920686,-0.8544327506472837,-0.22683757476479985,0.4699395737588358,0.21178513064779073,0.4217637277303536,-0.730179866611947,0.13850177199955438,0,1,1,0,1,0,0,0,0,0,0,0,0,0
545,231,141,82,1.7135506685440567,-0.3932470020606381,0.5239273963184334,-1.5576213577927351,1.1605444829121565,-0.6820855090904878,-0.8054565366511158,-1.0192955448592438,-0.22683757476479985,0.1544618576395419,1.504497407014489,-0.1386783522067226,-0.1970644528952815,0.13850177199955438,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175,206,169,288,1.674963211533079,-1.9573487373694998,1.3370183054556664,0.38232524236730775,1.3449599924388485,1.4660918413784048,-0.788868572227912,-0.9587521725843519,-0.22683757476479985,-0.4279585413499237,1.3588396857337346,2.5980493227463763,0.2938438969644567,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,203,143,285,0.13146493109396964,-0.586744123954518,-1.1863672746254013,-1.2804861291984433,-1.4559372199214333,1.4660918413784048,-0.5431593492092027,2.153682087401049,-0.22683757476479985,1.691404577195076,0.1253008586373425,-1.788087290951388,1.056887315692193,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,251,174,53,0.7874517002805911,-1.9009120768171186,1.056642129891103,-0.4490804434155678,0.2869973325225637,-0.6820855090904878,-0.3202585772723991,0.44360571866098325,-0.22683757476479985,-0.2742642693943702,1.1266976924425314,-1.4341831113669654,-0.6074276558947167,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,209,149,81,1.2119137274013463,-0.973738367742278,1.0145857035564185,1.4908661567444752,1.1651664255068104,-0.6820855090904878,-0.6343931535368247,-0.6672294044314494,-0.22683757476479985,1.238410933536603,0.6396546869100077,1.0588636075842282,-0.44945264545878866,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,148,1,277,0.6716893292476579,-0.8366779064007797,0.29261705147766875,1.2137309281501834,-0.07212760708204677,-0.6820855090904878,1.5375934381264482,0.07682053650782164,-0.2268249399870234,0.7854172898781298,-0.5483661022861483,-1.5853280131431382,0.029522159560449256,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,235,21,190,1.0575638993574352,-2.2556568002892314,-1.9083359267041513,0.10519001377301587,-2.855923631842109,-0.6820855090904878,-0.6343931535368247,1.886929227653295,-0.22683757476479985,-0.29853178601893127,-1.3494835693302998,0.4798499998225263,-0.9730714698076455,-3.8561809151454636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,241,309,305,1.0189764423464576,0.30011768472576417,-2.553201130502646,-0.4490804434155678,-2.6474740208232164,1.4660918413784048,-0.7826480855692103,3.4112312833547462,-0.038832081451836455,-0.4279585413499237,0.3528910481385215,-0.8841121443709137,0.8950182011504175,-3.8561809151454636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26,107,198,-0.4473469240706964,2.0577165419285053,-1.880298309147695,-0.7262156720098597,-2.42238541646357,-0.6820855090904878,1.8900876821195327,0.9199501110676866,-0.22682514214346786,-0.6439394393085173,0.6123438641698662,0.27009625049591185,0.06685531247199332,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,90,63,159,0.5945144152257025,0.7435485890659057,-1.42468702385528,-1.0033509006041514,-3.142484072710653,-0.6820855090904878,0.3038635841506513,1.1343050876507035,1.0467480250972103,-0.5007610912236069,-1.190170436679474,0.26137326015404233,0.9231311204694066,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,102,91,105,-0.10005981097189676,-0.2158746403245815,-0.8218782463914697,-1.5576213577927351,0.7339391814255986,-0.6820855090904878,-0.8489999432620264,2.1393917556288478,-0.22683757476479985,0.6883472233798854,-0.10228933086383701,-0.5733003410375702,0.3728565254347165,-3.8561809151454636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,233,79,264,0.47875204419276923,0.47749004646182075,2.1430998102037853,0.38232524236730775,-0.9082370224549424,1.4660918413784048,-0.5359021147740509,1.0199824334730945,7.748234157704455,-0.8340349862009122,-0.7714044879973041,1.3823378162525446,1.9917989033754293,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,530,65,35,1.3276760984342795,-1.5461673533450053,1.1267361737822439,-1.2804861291984433,-0.3009137655174164,1.4660918413784048,2.470666436931672,-0.7377283745076414,0.3543622029500064,-0.12865916964700388,0.6168956679598898,2.0204024507986076,0.1732271626923685,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,39,191,50,0.9803889853354798,-0.48999556300757807,1.217858430840727,-0.17194521482127598,0.01984905055156638,-0.6820855090904878,-0.7505089044992526,-0.2852012017212731,-0.226390809022626,1.3678376888675954,1.7639502230458335,-0.7826119111302652,0.3740624415449144,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,171,107,198,-0.5245218380926518,2.0254670216128585,-1.873288904758581,0.6594604709615995,-2.372006242181842,-0.6820855090904878,2.3566241815221454,1.0152189895490276,-0.22683757476479985,-0.6398948532044237,0.3710982632986159,0.36138616324423295,0.03454681001960727,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,55,271,321,0.941801528324502,0.38880386559379243,1.0426233211128748,-0.17194521482127598,-3.1960986068086386,-0.6820855090904878,-0.7090389934412425,-1.0269170551377511,-0.1519386121062483,-0.6973279758825516,1.9005043367465413,0.05624229372749618,1.6179649092140729,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,225,142,23,1.0189764423464576,-0.7479917255327514,0.7482283367700842,-0.4490804434155678,0.6770892875113556,-0.6820855090904878,-0.8458896999326756,-1.0281555505580084,-0.22683757476479985,0.6640797067553242,0.19357791548769637,-1.587458513088388,-1.724005480928811,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,113,28,195,1.4048510124562348,-2.0057230178429695,-2.6583421963393574,-1.2804861291984433,-3.0874829558342705,-0.6820855090904878,-0.7245902100879963,2.1155745360085128,-0.22683757476479985,0.9633790784582439,-1.5087967019811253,0.1763542529049445,1.8360598623938267,4.133184459144572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,202,18,193,0.17005238810494738,-0.8447402864796913,-2.2938531681054255,-1.0033509006041514,-0.21355905047845705,1.4660918413784048,-0.8790656287790835,2.992048218036847,-0.22534161707607306,-0.6617356181665286,-1.0490645191887429,-0.3797866290294587,1.7859138508114296,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,135,160,232,1.5592008405001458,0.1953067436999125,0.734209527991856,-0.17194521482127598,1.0644080769433548,-0.6820855090904878,0.023941684509083815,-0.4233410755192171,-0.22683757476479985,1.1008950059974234,0.7488979778705739,-0.3830828742277692,-0.5772043833828812,0.13850177199955438,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275,210,273,185,0.5559269582147247,-1.143048349399423,-1.2144048921818575,0.38232524236730775,-3.0361793930336125,1.4660918413784048,-0.6167684413371703,2.620499591959619,-0.22683757476479985,-0.23381840835343526,0.6351028831199841,1.9353834435495099,0.44789968004224145,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,173,111,76,1.6363757545221014,-1.7316020951599735,-1.880298309147695,1.4908661567444752,-1.9310729186518576,1.4660918413784048,-0.8738818898968322,2.2156068584139206,-0.2261583291115401,0.1544618576395419,-1.0672717343488372,-0.9866977266402736,0.8352751071910287,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,201,167,258,0.6716893292476579,-1.7154773350021502,0.9795386816108481,-1.5576213577927351,1.1097031143709633,1.4660918413784048,-0.5473063403150037,-0.751542361887436,-0.22683757476479985,-0.48458274680723284,0.47578975046915845,1.3073683370470754,-0.10069165708863073,0.13850177199955438,0,0,0,0,1,0,0,0,0,0,0,0,0,0
192,105,195,167,1.1733262703903684,-0.006252758272879112,-2.8826431367910077,0.9365956995558914,-5.669300089207956,1.4660918413784048,-0.45399904043448125,-0.3995238558988819,-0.15992379166093867,-0.6123916676965878,1.1130422810724607,-1.7622801029353496,1.5107891149202324,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,191,167,258,-0.7560465801585182,1.3240399547475445,-1.3055271492403406,0.10519001377301587,0.37342765904259234,1.4660918413784048,-0.6001804769139665,-0.08513655691045757,-0.22683757476479985,-0.7555700157814981,0.175370700327602,-0.5406996720640389,0.5861278141736785,0.13850177199955438,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,92,120,62,0.17005238810494738,-0.20781226024566984,-0.506455048881336,-1.5576213577927351,-1.1106781081007848,-0.6820855090904878,-0.7401414267347501,0.21972385422983268,-0.22683757476479985,1.6266911995295799,-0.38450116584529936,-0.5410614550736096,1.2832729421295574,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,33,8,109,0.9803889853354798,0.16305722338426584,0.0052314715239921246,-0.17194521482127598,-1.1425695120038974,-0.6820855090904878,-0.5224243936801978,-1.024773505371921,-0.22683757476479985,0.18681854647229001,0.7989678195608334,1.6259383760300994,0.9737795970977194,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,185,221,178,0.6331018722366802,-2.2879063206048778,-0.09290018992360503,0.9365956995558914,-0.5953315087968716,1.4660918413784048,-0.6457973790777775,0.06729364865968757,-0.22683757476479985,-0.8558757511630172,-0.7122310387269977,1.2236356693875625,1.9589879358771274,0.13850177199955438,0,0,0,0,1,0,0,0,0,0,0,0,0,0
502,74,167,258,-0.7174591231475405,-1.4171692720824187,0.8323411894394531,-1.0033509006041514,0.778772024593742,-0.6820855090904878,-0.7712438600282576,-0.9458908739893708,-0.22683757476479985,1.9987931211061827,-1.5270039171412195,-0.2603178396468029,1.6103023172638569,0.13850177199955438,0,0,0,0,1,0,0,0,0,0,0,0,0,0
524,69,32,3,1.250501184412324,0.8806090504074031,1.6734697161331422,0.10519001377301587,3.9045918013581944,-0.6820855090904878,-0.39490441717681707,-0.5043196222283567,-0.21450603165502483,-0.695710141440914,1.299666236463428,-0.3631848087013845,-1.7885973625812874,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,61,224,262,0.8260391572915688,1.4288508957733963,-1.0321603780648914,-0.17194521482127598,0.7126782454901908,-0.6820855090904878,-0.6385401446426257,1.6201763679055412,-0.22683757476479985,-0.3551559914762405,1.2404927871931213,0.5017579709576372,-1.041582578818265,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,224,221,178,0.7874517002805911,-0.17556273993002317,-1.6419785599178163,0.6594604709615995,-0.153473796747956,1.4660918413784048,-0.6333564057603744,-0.6319799193933533,-0.22683757476479985,-0.6965190586617328,-0.03401227401348316,-0.19724700164499004,0.6006490540006452,0.13850177199955438,0,0,0,0,1,0,0,0,0,0,0,0,0,0
267,220,255,286,1.0189764423464576,-1.0221126482157479,2.136090405814671,1.4908661567444752,0.8143609825725772,-0.6820855090904878,-0.5307183758917997,-1.0144368320566954,-0.2259026012093456,4.975608493719007,1.076627850752272,1.0240118443289248,0.9991038354118759,0.13850177199955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
